95768,federal
95769,reducing
95770,expectations
95771,end
95772,keeping
95773,boost
95774,leverage
95775,face
95776,well
95777,made
95778,aid
95779,provide
95780,filed
95781,start
95782,requested
95783,treatment
95784,fallen
95785,come
95786,disclose
95787,small
95788,combined
95789,pursue
95790,favored
95791,compared
95792,spent
95793,follow
95794,indicated
95795,exceeds
95796,hurting
95797,exposed
95798,reduce
95799,set
95800,buying
95801,estimated
95802,rushed
95803,respond
95804,weighed
95805,trailed
95806,choose
95807,creating
95808,pending
95809,begun
95810,move
95811,ruled
95812,protect
95813,recover
95814,pays
95815,targeting
95816,support
95817,limiting
95818,fell
95819,increase
95820,released
95821,owes
95822,expects
95823,has
95824,shown
95825,gained
95826,wins
95827,packaged
95828,tends
95829,announced
95830,noted
95831,10
95832,affected
95833,achieving
95834,the
95835,launch
95836,caused
95837,planned
95838,has
95839,reducing
95840,showed
95841,supported
95842,terminated
95843,risks
95844,blamed
95845,listed
95846,continuing
95847,gained
95848,drove
95849,projected
95850,expects
95851,said
95852,honor
95853,ended
95854,manage
95855,believes
95856,be
95857,reported
95858,adopted
95859,expired
95860,protect
95861,limit
95862,replace
95863,serve
95864,gone
95865,closing
95866,expected
95867,fueled
95868,negotiate
95869,compared
95870,moves
95871,conducted
95872,needs
95873,despite
95874,differs
95875,leverage
95876,curb
95877,coupled
95878,integrate
95879,issue
95880,prepare
95881,fall
95882,provided
95883,expanded
95884,follows
95885,deemed
95886,supported
95887,likely
95888,lifted
95889,support
95890,adjust
95891,expects
95892,hurt
95893,reflecting
95894,slowed
95895,strengthen
95896,indicate
95897,opposing
95898,boost
95899,increased
95900,driven
95901,costing
95902,tracks
95903,including
95904,developing
95905,excluded
95906,recovered
95907,drive
95908,is
95909,bill
95910,acquired
95911,increased
95912,yield
95913,run
95914,changing
95915,push
95916,rise
95917,apply
95918,expected
95919,makes
95920,focused
95921,suggests
95922,is
95923,review
95924,moved
95925,occurred
95926,fallen
95927,begun
95928,shut
95929,measured
95930,argue
95931,review
95932,compared
95933,affect
95934,developing
95935,reached
95936,alleging
95937,reach
95938,called
95939,think
95940,consider
95941,extend
95942,boosted
95943,limiting
95944,remain
95945,sharing
95946,compared
95947,pressured
95948,bought
95949,show
95950,with
95951,compares
95952,eased
95953,dealt
95954,convinced
95955,shifting
95956,presented
95957,build
95958,challenge
95959,projects
95960,trading
95961,expected
95962,limit
95963,agreed
95964,coupled
95965,said
95966,limit
95967,led
95968,reach
95969,creating
95970,as
95971,lead
95972,compared
95973,claimed
95974,remains
95975,peaking
95976,strengthen
95977,contrasts
95978,keep
95979,spend
95980,claim
95981,operated
95982,include
95983,see
95984,adding
95985,gain
95986,expects
95987,settled
95988,produce
95989,new
95990,license
95991,exceeded
95992,keep
95993,benefited
95994,vary
95995,tightened
95996,mined
95997,down
95998,compete
95999,stay
96000,impose
96001,seeks
96002,put
96003,moving
96004,weigh
96005,built
96006,estimates
96007,reduce
96008,drove
96009,storage
96010,with
96011,fell
96012,launch
96013,posing
96014,affect
96015,growing
96016,drive
96017,use
96018,bought
96019,imply
96020,appeal
96021,increasing
96022,requires
96023,used
96024,fell
96025,sold
96026,equals
96027,raise
96028,fell
96029,allowing
96030,expanding
96031,ramps
96032,lowering
96033,established
96034,join
96035,invested
96036,narrowed
96037,fell
96038,proceed
96039,end
96040,driving
96041,provide
96042,estimates
96043,puts
96044,put
96045,most
96046,are
96047,improve
96048,hold
96049,involves
96050,driving
96051,shift
96052,driven
96053,pointed
96054,agreed
96055,answer
96056,try
96057,invest
96058,assuming
96059,include
96060,resulted
96061,losing
96062,follows
96063,manage
96064,rose
96065,facing
96066,focus
96067,target
96068,posted
96069,fell
96070,expand
96071,gain
96072,support
96073,doubling
96074,leverage
96075,top
96076,heard
96077,potential
96078,begin
96079,accelerated
96080,2017
96081,rising
96082,creating
96083,improve
96084,fallen
96085,set
96086,paid
96087,
96088,tracks
96089,added
96090,began
96091,take
96092,analyze
96093,allow
96094,imposing
96095,signal
96096,accelerated
96097,rise
96098,continue
96099,estimates
96100,respond
96101,sell
96102,treated
96103,saw
96104,sustained
96105,specialty
96106,introducing
96107,pending
96108,pushed
96109,missed
96110,rose
96111,have
96112,traded
96113,resume
96114,accelerate
96115,present
96116,exploit
96117,leave
96118,rose
96119,resulted
96120,grown
96121,produced
96122,ended
96123,delay
96124,said
96125,new
96126,mined
96127,on
96128,triggered
96129,struggled
96130,seek
96131,fall
96132,aid
96133,winning
96134,moved
96135,enacted
96136,fell
96137,improve
96138,limited
96139,delay
96140,working
96141,tied
96142,closed
96143,failing
96144,barred
96145,caused
96146,hurt
96147,maintained
96148,reversed
96149,is
96150,claims
96151,opening
96152,tend
96153,including
96154,known
96155,creates
96156,lower
96157,moderate
96158,surpassing
96159,declined
96160,slowing
96161,generates
96162,include
96163,risen
96164,launched
96165,involving
96166,demand
96167,expand
96168,showing
96169,suggested
96170,replace
96171,improve
96172,exceeded
96173,down
96174,been
96175,led
96176,hurt
96177,expect
96178,converted
96179,shift
96180,amend
96181,compares
96182,reached
96183,increases
96184,showed
96185,alter
96186,close
96187,reduce
96188,settled
96189,set
96190,hurt
96191,survived
96192,more
96193,felt
96194,driven
96195,lead
96196,present
96197,adds
96198,expressed
96199,stay
96200,spend
96201,even
96202,attract
96203,remains
96204,pressure
96205,steady
96206,pass
96207,presented
96208,expand
96209,begins
96210,wants
96211,remains
96212,resolved
96213,improved
96214,buy
96215,blocking
96216,operates
96217,pressure
96218,kept
96219,reported
96220,showed
96221,reduce
96222,change
96223,driven
96224,new
96225,lingering
96226,expects
96227,and
96228,included
96229,reached
96230,expect
96231,to
96232,controlled
96233,raises
96234,includes
96235,implemented
96236,resulting
96237,expanded
96238,cut
96239,approved
96240,claims
96241,showed
96242,emerging
96243,peak
96244,pushed
96245,increased
96246,boost
96247,means
96248,delay
96249,rose
96250,correlated
96251,limited
96252,entered
96253,fell
96254,core
96255,owned
96256,declined
96257,sell
96258,reported
96259,expanding
96260,traded
96261,be
96262,ruled
96263,reaching
96264,allows
96265,processed
96266,##inge
96267,characterized
96268,has
96269,expected
96270,offered
96271,pressure
96272,along
96273,seek
96274,coverage
96275,holds
96276,competitive
96277,lowered
96278,is
96279,differentiate
96280,rose
96281,trail
96282,issued
96283,boost
96284,peaks
96285,stored
96286,shipped
96287,rise
96288,securing
96289,halt
96290,awaiting
96291,driven
96292,helped
96293,lack
96294,settle
96295,offset
96296,spun
96297,explore
96298,doubled
96299,meet
96300,become
96301,becomes
96302,ended
96303,suffer
96304,argue
96305,reporting
96306,lower
96307,end
96308,run
96309,hurt
96310,settle
96311,file
96312,threaten
96313,discuss
96314,delay
96315,down
96316,eliminating
96317,driving
96318,led
96319,associated
96320,addressing
96321,combined
96322,ended
96323,said
96324,approach
96325,see
96326,reached
96327,increasing
96328,hold
96329,holds
96330,boost
96331,avoid
96332,increased
96333,including
96334,strengthen
96335,change
96336,achieving
96337,implied
96338,close
96339,approved
96340,used
96341,rising
96342,challenged
96343,sued
96344,averaging
96345,delayed
96346,change
96347,called
96348,believe
96349,reducing
96350,has
96351,prompting
96352,operated
96353,ward
96354,arguing
96355,across
96356,present
96357,opposed
96358,back
96359,reported
96360,announced
96361,depends
96362,provide
96363,is
96364,compete
96365,produce
96366,
96367,lost
96368,keeping
96369,emerging
96370,including
96371,preferred
96372,aids
96373,drive
96374,rise
96375,fuel
96376,rose
96377,alleging
96378,offset
96379,prevent
96380,lowered
96381,become
96382,entered
96383,exceeded
96384,reduce
96385,embrace
96386,met
96387,provide
96388,be
96389,including
96390,mean
96391,limited
96392,added
96393,differentiated
96394,more
96395,expanding
96396,comprised
96397,includes
96398,hurt
96399,expected
96400,reduced
96401,pushing
96402,result
96403,seeking
96404,cover
96405,low
96406,attempted
96407,reported
96408,strained
96409,lost
96410,embrace
96411,cited
96412,projects
96413,muted
96414,reverse
96415,growth
96416,noting
96417,operating
96418,contend
96419,including
96420,passed
96421,directed
96422,'
96423,driving
96424,affect
96425,asserting
96426,seek
96427,sells
96428,made
96429,the
96430,up
96431,abused
96432,maintain
96433,purchasing
96434,supported
96435,discuss
96436,affected
96437,aid
96438,euros
96439,competed
96440,fell
96441,followed
96442,aging
96443,increasing
96444,called
96445,comprises
96446,forced
96447,directed
96448,reduce
96449,realized
96450,rose
96451,accelerate
96452,triggers
96453,raised
96454,hurt
96455,tightened
96456,determine
96457,stepping
96458,spread
96459,available
96460,keep
96461,perform
96462,drive
96463,import
96464,paid
96465,trim
96466,pointed
96467,at
96468,perform
96469,had
96470,reach
96471,triple
96472,increases
96473,matching
96474,mounts
96475,up
96476,gaining
96477,allow
96478,charge
96479,undermine
96480,globally
96481,grew
96482,is
96483,pledge
96484,develops
96485,due
96486,expanded
96487,provide
96488,allow
96489,benefit
96490,render
96491,allows
96492,lost
96493,offer
96494,drive
96495,affect
96496,grant
96497,drives
96498,focusing
96499,priced
96500,have
96501,wants
96502,the
96503,reducing
96504,slowing
96505,trim
96506,lowering
96507,the
96508,are
96509,of
96510,falling
96511,forced
96512,fell
96513,sold
96514,on
96515,risen
96516,emerging
96517,physical
96518,margin
96519,drill
96520,become
96521,resulted
96522,increasing
96523,changing
96524,blocking
96525,increase
96526,continues
96527,saying
96528,coal
96529,requires
96530,appears
96531,technology
96532,comprises
96533,extends
96534,differentiate
96535,apply
96536,have
96537,provided
96538,sustained
96539,delay
96540,begin
96541,flows
96542,rose
96543,improve
96544,cause
96545,disclose
96546,or
96547,shielded
96548,owned
96549,compares
96550,showed
96551,support
96552,has
96553,pass
96554,highlights
96555,said
96556,pick
96557,posed
96558,low
96559,dragged
96560,tops
96561,increase
96562,leaves
96563,face
96564,rose
96565,turned
96566,rose
96567,separate
96568,in
96569,leading
96570,general
96571,showed
96572,s
96573,issued
96574,compared
96575,turn
96576,estimate
96577,resulting
96578,migrate
96579,changed
96580,rose
96581,tied
96582,made
96583,extend
96584,rose
96585,attract
96586,adding
96587,shrink
96588,insurance
96589,stored
96590,positioned
96591,led
96592,compared
96593,tested
96594,test
96595,projects
96596,raise
96597,end
96598,serve
96599,have
96600,becomes
96601,get
96602,limited
96603,or
96604,remained
96605,grow
96606,risen
96607,granted
96608,called
96609,declined
96610,win
96611,increased
96612,slowing
96613,drill
96614,expected
96615,exceeds
96616,appealed
96617,assessing
96618,suggests
96619,need
96620,be
96621,boost
96622,contracted
96623,emerging
96624,ease
96625,won
96626,gained
96627,opted
96628,take
96629,expertise
96630,has
96631,estimates
96632,benefit
96633,shift
96634,for
96635,come
96636,considering
96637,reported
96638,resolved
96639,at
96640,include
96641,collect
96642,due
96643,offer
96644,hit
96645,processing
96646,shrink
96647,sustained
96648,boost
96649,rose
96650,estimates
96651,declined
96652,stemming
96653,violated
96654,filed
96655,fell
96656,pushing
96657,impose
96658,fell
96659,low
96660,driven
96661,generated
96662,comparing
96663,peaked
96664,calls
96665,are
96666,resulted
96667,spurred
96668,appealed
96669,generates
96670,driven
96671,facilitate
96672,close
96673,prompt
96674,helped
96675,opposed
96676,the
96677,step
96678,slow
96679,developing
96680,address
96681,pushed
96682,generates
96683,separating
96684,had
96685,become
96686,caused
96687,violated
96688,on
96689,depends
96690,gain
96691,creating
96692,suffer
96693,reported
96694,fallen
96695,mature
96696,above
96697,suggested
96698,reflects
96699,slowing
96700,respond
96701,stem
96702,accused
96703,by
96704,required
96705,gross
96706,gaining
96707,spend
96708,pressure
96709,ease
96710,catch
96711,values
96712,acquired
96713,bought
96714,close
96715,occurred
96716,reach
96717,commanded
96718,fueled
96719,track
96720,comply
96721,had
96722,or
96723,sharing
96724,halt
96725,become
96726,arguing
96727,prompt
96728,contributing
96729,granted
96730,increased
96731,decide
96732,derived
96733,held
96734,raise
96735,operating
96736,provides
96737,increase
96738,needed
96739,see
96740,their
96741,rise
96742,stabilize
96743,supported
96744,remote
96745,report
96746,slid
96747,helped
96748,rising
96749,create
96750,low
96751,accelerate
96752,needs
96753,raised
96754,suggest
96755,advanced
96756,aiding
96757,use
96758,requires
96759,seem
96760,approved
96761,work
96762,converting
96763,affects
96764,reflects
96765,has
96766,see
96767,faces
96768,licensed
96769,sustain
96770,raise
96771,collects
96772,said
96773,falling
96774,and
96775,securing
96776,with
96777,trigger
96778,rolling
96779,reach
96780,paying
96781,declined
96782,drive
96783,needed
96784,increased
96785,perform
96786,supported
96787,suggesting
96788,expected
96789,limit
96790,in
96791,allow
96792,competing
96793,lead
96794,fell
96795,boost
96796,was
96797,2020
96798,aiding
96799,reflect
96800,marks
96801,reported
96802,applied
96803,rule
96804,affected
96805,rose
96806,was
96807,close
96808,remain
96809,take
96810,expected
96811,proposed
96812,reported
96813,has
96814,yield
96815,having
96816,insufficient
96817,fell
96818,lower
96819,continues
96820,requested
96821,fought
96822,trades
96823,easier
96824,compete
96825,stemmed
96826,acquired
96827,slowed
96828,exported
96829,rose
96830,rising
96831,put
96832,is
96833,find
96834,received
96835,expanding
96836,drive
96837,developed
96838,share
96839,strong
96840,continue
96841,much
96842,sending
96843,home
96844,environmental
96845,fell
96846,passes
96847,stem
96848,potential
96849,provide
96850,kept
96851,reached
96852,reduce
96853,benefited
96854,developing
96855,going
96856,cause
96857,provide
96858,raise
96859,raises
96860,listed
96861,tracked
96862,reached
96863,driven
96864,fell
96865,picked
96866,final
96867,absorb
96868,closed
96869,said
96870,averaged
96871,move
96872,raise
96873,block
96874,leading
96875,holding
96876,settled
96877,acquired
96878,eased
96879,addressing
96880,including
96881,fell
96882,creates
96883,expanded
96884,exceeding
96885,expanded
96886,driven
96887,gained
96888,rule
96889,committing
96890,show
96891,prevent
96892,driven
96893,attached
96894,is
96895,estimates
96896,driven
96897,expand
96898,increasing
96899,needed
96900,facing
96901,offset
96902,averaging
96903,brought
96904,range
96905,outstanding
96906,provide
96907,owned
96908,support
96909,force
96910,expects
96911,launched
96912,adding
96913,for
96914,fell
96915,returned
96916,are
96917,driving
96918,reach
96919,reduce
96920,met
96921,averaged
96922,dismissed
96923,gain
96924,announced
96925,anticipating
96926,said
96927,provided
96928,avoid
96929,exceeded
96930,boosted
96931,spur
96932,aimed
96933,emerging
96934,push
96935,puts
96936,affect
96937,aided
96938,compete
96939,rose
96940,challenges
96941,had
96942,claims
96943,operates
96944,repeal
96945,or
96946,expanding
96947,the
96948,with
96949,support
96950,average
96951,other
96952,contribute
96953,boost
96954,falling
96955,expired
96956,lowered
96957,associated
96958,worsened
96959,traded
96960,completed
96961,creates
96962,address
96963,offers
96964,limit
96965,was
96966,have
96967,driven
96968,slow
96969,rose
96970,applied
96971,helping
96972,exceeded
96973,paid
96974,expect
96975,respond
96976,spin
96977,act
96978,won
96979,change
96980,have
96981,reflected
96982,slowing
96983,adopted
96984,occur
96985,titles
96986,collect
96987,support
96988,exceed
96989,challenged
96990,plagued
96991,address
96992,spending
96993,fell
96994,pricing
96995,engage
96996,ticked
96997,seems
96998,gain
96999,benefit
97000,fell
97001,ranging
97002,building
97003,feed
97004,expected
97005,due
97006,own
97007,become
97008,adopted
97009,provides
97010,reflects
97011,let
97012,began
97013,with
97014,cost
97015,applied
97016,increases
97017,past
97018,produce
97019,combined
97020,determine
97021,owned
97022,push
97023,face
97024,limit
97025,seen
97026,include
97027,reflect
97028,adds
97029,spread
97030,treat
97031,showed
97032,advance
97033,want
97034,end
97035,removed
97036,performed
97037,led
97038,fell
97039,get
97040,stay
97041,rising
97042,paying
97043,weigh
97044,lead
97045,deal
97046,report
97047,focus
97048,fought
97049,and
97050,driven
97051,tap
97052,led
97053,exceeded
97054,surged
97055,turning
97056,holds
97057,boosted
97058,able
97059,moving
97060,catch
97061,appears
97062,expected
97063,slow
97064,become
97065,extending
97066,extends
97067,rose
97068,assessed
97069,won
97070,raised
97071,hold
97072,increase
97073,support
97074,calls
97075,new
97076,received
97077,are
97078,drive
97079,return
97080,proposed
97081,encourage
97082,tolerated
97083,was
97084,falling
97085,linked
97086,led
97087,jumped
97088,compares
97089,gaming
97090,affect
97091,find
97092,offset
97093,raised
97094,##des
97095,comes
97096,find
97097,fallen
97098,calls
97099,reach
97100,forced
97101,wrote
97102,holding
97103,expects
97104,complete
97105,driven
97106,generated
97107,lower
97108,deployed
97109,associated
97110,expected
97111,narrow
97112,compared
97113,expected
97114,discussed
97115,slowed
97116,increase
97117,opened
97118,saw
97119,occurs
97120,see
97121,acquired
97122,contains
97123,store
97124,declined
97125,placing
97126,received
97127,winning
97128,believed
97129,fell
97130,announced
97131,and
97132,relative
97133,carry
97134,applies
97135,supported
97136,dominate
97137,increase
97138,passage
97139,shown
97140,driven
97141,traded
97142,imposed
97143,featured
97144,deny
97145,subdued
97146,continued
97147,compete
97148,spend
97149,assessed
97150,growing
97151,attractive
97152,charged
97153,boost
97154,values
97155,offers
97156,data
97157,cut
97158,sold
97159,opted
97160,approved
97161,depends
97162,expected
97163,new
97164,doubled
97165,contributed
97166,defending
97167,bought
97168,forward
97169,regulatory
97170,excluding
97171,invested
97172,spur
97173,regulated
97174,gross
97175,heading
97176,pay
97177,proposing
97178,reflected
97179,providing
97180,place
97181,do
97182,be
97183,make
97184,driven
97185,including
97186,need
97187,paying
97188,affect
97189,their
97190,ruled
97191,dominated
97192,boost
97193,rise
97194,leaving
97195,echoed
97196,achieve
97197,boost
97198,affect
97199,exploit
97200,managing
97201,produce
97202,rise
97203,moves
97204,benefited
97205,replaced
97206,struggling
97207,opening
97208,fueled
97209,requires
97210,added
97211,included
97212,are
97213,gain
97214,declined
97215,putting
97216,raises
97217,earn
97218,improving
97219,stop
97220,signal
97221,losing
97222,lending
97223,seeks
97224,present
97225,reached
97226,dismiss
97227,explored
97228,fill
97229,and
97230,supported
97231,cut
97232,fell
97233,covered
97234,stimulating
97235,based
97236,available
97237,older
97238,rose
97239,leaving
97240,driven
97241,driving
97242,rise
97243,cost
97244,for
97245,up
97246,spent
97247,prompt
97248,attracted
97249,build
97250,posted
97251,fallen
97252,expected
97253,expand
97254,expected
97255,attract
97256,dominate
97257,claims
97258,hurting
97259,challenging
97260,obtaining
97261,reiterated
97262,rose
97263,drive
97264,affect
97265,calls
97266,sued
97267,dismiss
97268,commercial
97269,step
97270,invest
97271,weigh
97272,boost
97273,fell
97274,put
97275,increasing
97276,adding
97277,generate
97278,citing
97279,claims
97280,adjusted
97281,fall
97282,shift
97283,cost
97284,exceeded
97285,receive
97286,raised
97287,taking
97288,increased
97289,track
97290,collected
97291,used
97292,rose
97293,includes
97294,driven
97295,at
97296,fall
97297,boosted
97298,hurt
97299,processed
97300,greater
97301,has
97302,calls
97303,fallen
97304,contributed
97305,complete
97306,spur
97307,result
97308,expected
97309,have
97310,address
97311,continues
97312,pushed
97313,stored
97314,spur
97315,attracted
97316,able
97317,met
97318,estimate
97319,lease
97320,driven
97321,surprised
97322,narrow
97323,need
97324,scheduled
97325,delayed
97326,estimates
97327,sold
97328,extending
97329,driving
97330,awaiting
97331,moved
97332,translates
97333,of
97334,improving
97335,cooled
97336,rails
97337,lost
97338,supported
97339,affect
97340,involve
97341,while
97342,totaled
97343,challenging
97344,forecast
97345,depend
97346,led
97347,average
97348,slow
97349,reflects
97350,affect
97351,require
97352,act
97353,performing
97354,##pire
97355,exposed
97356,on
97357,eliminate
97358,pressure
97359,held
97360,rise
97361,projecting
97362,recovered
97363,extract
97364,attract
97365,add
97366,test
97367,exceeding
97368,behaved
97369,likely
97370,claiming
97371,reflect
97372,await
97373,leasing
97374,energy
97375,seeking
97376,falling
97377,boost
97378,alleging
97379,ranks
97380,becomes
97381,putting
97382,delay
97383,export
97384,attracted
97385,lead
97386,report
97387,aging
97388,offset
97389,driving
97390,resolving
97391,existing
97392,had
97393,gain
97394,negotiating
97395,lowering
97396,expected
97397,spent
97398,rose
97399,challenged
97400,push
97401,public
97402,expanding
97403,average
97404,limited
97405,limited
97406,run
97407,trades
97408,let
97409,been
97410,exceed
97411,want
97412,strengthen
97413,important
97414,excluding
97415,2014
97416,aid
97417,argued
97418,the
97419,attracted
97420,are
97421,boost
97422,sell
97423,driven
97424,compared
97425,above
97426,began
97427,ended
97428,creates
97429,doubling
97430,led
97431,develop
97432,be
97433,led
97434,reveal
97435,represent
97436,enhance
97437,appear
97438,rise
97439,rose
97440,slated
97441,affected
97442,acquired
97443,fell
97444,driven
97445,weak
97446,its
97447,driving
97448,begin
97449,repeal
97450,fall
97451,turned
97452,trail
97453,driven
97454,emerging
97455,hold
97456,ranged
97457,and
97458,mixed
97459,weigh
97460,forcing
97461,include
97462,boost
97463,come
97464,crude
97465,rose
97466,declined
97467,improve
97468,shown
97469,sells
97470,limited
97471,created
97472,built
97473,struggling
97474,went
97475,finding
97476,increased
97477,reserves
97478,fuel
97479,fell
97480,leased
97481,negotiate
97482,settled
97483,driven
97484,version
97485,seeks
97486,above
97487,estimated
97488,limit
97489,online
97490,of
97491,trading
97492,existing
97493,publish
97494,for
97495,expanding
97496,2016
97497,provide
97498,operates
97499,able
97500,move
97501,announced
97502,good
97503,transport
97504,boost
97505,encourage
97506,linked
97507,improve
97508,cause
97509,approved
97510,aging
97511,narrow
97512,pending
97513,get
97514,integrate
97515,reducing
97516,trading
97517,involved
97518,write
97519,occur
97520,and
97521,range
97522,requires
97523,published
97524,formed
97525,competes
97526,left
97527,slowed
97528,require
97529,cover
97530,said
97531,concerned
97532,add
97533,fell
97534,online
97535,settle
97536,alleged
97537,missed
97538,consistent
97539,only
97540,reduced
97541,licensed
97542,falling
97543,ceded
97544,risen
97545,translate
97546,driven
97547,drive
97548,grown
97549,weighed
97550,expanded
97551,declining
97552,joined
97553,drive
97554,adopted
97555,seek
97556,includes
97557,-
97558,remains
97559,with
97560,along
97561,altered
97562,opening
97563,and
97564,shipped
97565,exceed
97566,fare
97567,draw
97568,accelerate
97569,approve
97570,approved
97571,approaching
97572,averaged
97573,related
97574,rose
97575,expects
97576,aid
97577,offer
97578,doubled
97579,excluding
97580,voted
97581,stay
97582,targeting
97583,granting
97584,accounting
97585,marked
97586,rose
97587,enter
97588,join
97589,well
97590,enabled
97591,beat
97592,developing
97593,drove
97594,eased
97595,paying
97596,been
97597,spans
97598,needs
97599,developing
97600,flat
97601,aiding
97602,turning
97603,proposed
97604,narrow
97605,lower
97606,damp
97607,affected
97608,issued
97609,improving
97610,approved
97611,conduct
97612,buying
97613,aimed
97614,rose
97615,fell
97616,rising
97617,represents
97618,continue
97619,led
97620,slow
97621,expanded
97622,house
97623,compete
97624,estimated
97625,lead
97626,rose
97627,reflects
97628,reach
97629,grow
97630,led
97631,become
97632,expect
97633,maintain
97634,begins
97635,fallen
97636,risen
97637,meet
97638,scheduled
97639,shipping
97640,pressure
97641,pressured
97642,protect
97643,spend
97644,supplied
97645,highlighted
97646,delivered
97647,drive
97648,compares
97649,drilling
97650,bidding
97651,remains
97652,has
97653,exceeding
97654,fallen
97655,require
97656,scheduled
97657,require
97658,down
97659,in
97660,stimulate
97661,switching
97662,acquired
97663,becoming
97664,charge
97665,extend
97666,shipped
97667,viewed
97668,continues
97669,work
97670,expected
97671,growth
97672,encourage
97673,struggling
97674,cover
97675,strengthen
97676,industrial
97677,stayed
97678,reflected
97679,imported
97680,combined
97681,replace
97682,fell
97683,added
97684,respond
97685,concerned
97686,offset
97687,fell
97688,alleging
97689,original
97690,slow
97691,negotiate
97692,faces
97693,reduce
97694,challenge
97695,offset
97696,attributed
97697,attract
97698,claim
97699,transform
97700,boost
97701,appeal
97702,controlling
97703,fell
97704,see
97705,cited
97706,release
97707,shifted
97708,denied
97709,win
97710,ended
97711,for
97712,estimates
97713,squeezed
97714,shows
97715,integrate
97716,targeted
97717,shows
97718,amount
97719,accuse
97720,posing
97721,added
97722,positioning
97723,estimates
97724,planned
97725,clear
97726,keep
97727,shows
97728,allows
97729,remain
97730,net
97731,fellow
97732,succeeded
97733,indicating
97734,expected
97735,seek
97736,be
97737,is
97738,switched
97739,fallen
97740,including
97741,finalized
97742,close
97743,offset
97744,forced
97745,driven
97746,requires
97747,valued
97748,exceeded
97749,invest
97750,proven
97751,adjusted
97752,slow
97753,creates
97754,heard
97755,expressed
97756,adding
97757,asking
97758,failed
97759,convert
97760,showed
97761,had
97762,driven
97763,offshore
97764,repair
97765,widened
97766,narrowed
97767,invalid
97768,using
97769,launched
97770,disrupt
97771,resolve
97772,increasing
97773,at
97774,dominate
97775,allow
97776,pushed
97777,over
97778,approved
97779,compete
97780,declining
97781,has
97782,decline
97783,pursue
97784,limiting
97785,spun
97786,expected
97787,risen
97788,doubled
97789,report
97790,forced
97791,addressed
97792,accelerate
97793,lose
97794,considered
97795,fell
97796,suggest
97797,a
97798,has
97799,take
97800,includes
97801,filed
97802,top
97803,reach
97804,led
97805,new
97806,investor
97807,be
97808,fall
97809,embrace
97810,differs
97811,agreed
97812,appeal
97813,compared
97814,support
97815,benefits
97816,supports
97817,disclose
97818,drew
97819,now
97820,denied
97821,highlighted
97822,indicates
97823,prevent
97824,has
97825,cap
97826,ended
97827,having
97828,reported
97829,continues
97830,interested
97831,sued
97832,expected
97833,raised
97834,saw
97835,disclosed
97836,fell
97837,seek
97838,fallen
97839,spend
97840,negotiate
97841,putting
97842,reach
97843,lifting
97844,becoming
97845,see
97846,need
97847,attracted
97848,tied
97849,improved
97850,include
97851,supported
97852,surpassed
97853,been
97854,boost
97855,ended
97856,reducing
97857,moderate
97858,reach
97859,reached
97860,affect
97861,troubled
97862,client
97863,decline
97864,other
97865,gained
97866,of
97867,held
97868,create
97869,rising
97870,points
97871,limit
97872,rose
97873,creating
97874,expect
97875,decline
97876,include
97877,suggesting
97878,exceptions
97879,prove
97880,early
97881,comprised
97882,delivered
97883,improve
97884,claim
97885,supports
97886,activity
97887,marks
97888,boost
97889,added
97890,limit
97891,issued
97892,accelerated
97893,benefit
97894,recover
97895,pushed
97896,treat
97897,keeps
97898,detail
97899,presented
97900,including
97901,sell
97902,slowing
97903,tempered
97904,extend
97905,restore
97906,had
97907,saw
97908,reflect
97909,boost
97910,beat
97911,with
97912,stop
97913,voted
97914,suggests
97915,improved
97916,succeed
97917,faces
97918,leaving
97919,put
97920,railroads
97921,raise
97922,average
97923,increased
97924,boost
97925,remains
97926,charged
97927,spurred
97928,seen
97929,is
97930,reaching
97931,contrasted
97932,risen
97933,benefit
97934,trail
97935,likely
97936,compete
97937,raising
97938,file
97939,supporting
97940,ended
97941,fell
97942,fell
97943,imported
97944,fall
97945,provide
97946,expected
97947,averaged
97948,current
97949,
97950,built
97951,blocked
97952,supporting
97953,sustained
97954,report
97955,down
97956,increase
97957,scheduled
97958,identified
97959,find
97960,maintain
97961,boost
97962,trailed
97963,replacing
97964,fallen
97965,supporting
97966,approved
97967,working
97968,boost
97969,post
97970,'
97971,driven
97972,grow
97973,weighed
97974,reflect
97975,directs
97976,differentiate
97977,supported
97978,marks
97979,fall
97980,grow
97981,gas
97982,charge
97983,pushes
97984,similar
97985,poses
97986,fell
97987,accelerate
97988,double
97989,plans
97990,assume
97991,involve
97992,presented
97993,add
97994,affected
97995,led
97996,finishing
97997,depend
97998,halfway
97999,pay
98000,turned
98001,file
98002,start
98003,beginning
98004,remains
98005,prove
98006,follow
98007,shift
98008,sells
98009,absorb
98010,down
98011,meet
98012,drive
98013,await
98014,failed
98015,fell
98016,left
98017,took
98018,follow
98019,expected
98020,beating
98021,come
98022,lead
98023,dismissed
98024,cites
98025,adding
98026,had
98027,risen
98028,adjusted
98029,provide
98030,gain
98031,buying
98032,is
98033,introduced
98034,improve
98035,differentiate
98036,granted
98037,narrowing
98038,led
98039,rise
98040,growing
98041,exceed
98042,created
98043,want
98044,come
98045,compete
98046,offer
98047,challenged
98048,lose
98049,face
98050,reflect
98051,report
98052,wrote
98053,implies
98054,released
98055,estimate
98056,accelerated
98057,involved
98058,spent
98059,drove
98060,associated
98061,associated
98062,point
